,destination,canonical_destination
55420,https://en.wikipedia.org/wiki/Grenoble%E2%80%93Is%C3%A8re_Airport,https://en.wikipedia.org/wiki/Alpes%E2%80%93Is%C3%A8re_Airport
55462,https://en.wikipedia.org/wiki/Rzesz%C3%B3w-Jasionka_Airport,https://en.wikipedia.org/wiki/Rzesz%C3%B3w%E2%80%93Jasionka_Airport
55515,https://en.wikipedia.org/wiki/Olsztyn-Mazury_Regional_Airport,https://en.wikipedia.org/wiki/Olsztyn-Mazury_Airport
55517,https://en.wikipedia.org/wiki/Poprad-Tatry_Airport,https://en.wikipedia.org/wiki/Poprad%E2%80%93Tatry_Airport
56224,https://en.wikipedia.org/wiki/Stornoway_Airport,https://en.wikipedia.org/wiki/Stornoway_Airport
56225,https://en.wikipedia.org/wiki/Land%27s_End_Airport,https://en.wikipedia.org/wiki/Land%27s_End_Airport
56226,https://en.wikipedia.org/wiki/Exeter_International_Airport,https://en.wikipedia.org/wiki/Exeter_Airport
56227,https://en.wikipedia.org/wiki/Newquay_Cornwall_Airport,https://en.wikipedia.org/wiki/Newquay_Airport
56228,https://en.wikipedia.org/wiki/Penzance_Heliport,https://en.wikipedia.org/wiki/Penzance_Heliport
56483,https://en.wikipedia.org/wiki/Reykjav%C3%ADk_international_airport,https://en.wikipedia.org/wiki/Keflav%C3%ADk_International_Airport
56502,https://en.wikipedia.org/wiki/Cornwall_Airport_Newquay,https://en.wikipedia.org/wiki/Newquay_Airport
56548,https://en.wikipedia.org/wiki/Poitiers_Airport,https://en.wikipedia.org/wiki/Poitiers%E2%80%93Biard_Airport
56609,https://en.wikipedia.org/wiki/Tingwall_Airport,https://en.wikipedia.org/wiki/Tingwall_Airport
56685,https://en.wikipedia.org/wiki/Barra_Airport,https://en.wikipedia.org/wiki/Barra_Airport
56686,https://en.wikipedia.org/wiki/Benbecula_Airport,https://en.wikipedia.org/wiki/Benbecula_Airport
56687,https://en.wikipedia.org/wiki/Campbeltown_Airport,https://en.wikipedia.org/wiki/Campbeltown_Airport
56690,https://en.wikipedia.org/wiki/Islay_Airport,https://en.wikipedia.org/wiki/Islay_Airport
56695,https://en.wikipedia.org/wiki/Tiree_Airport,https://en.wikipedia.org/wiki/Tiree_Airport
56748,https://en.wikipedia.org/wiki/Colonsay_Airport,https://en.wikipedia.org/wiki/Colonsay_Airport
56749,https://en.wikipedia.org/wiki/Oban_Airport,https://en.wikipedia.org/wiki/Oban_Airport
56753,https://en.wikipedia.org/wiki/Eday_Airport,https://en.wikipedia.org/wiki/Eday_Airport
56759,https://en.wikipedia.org/wiki/North_Ronaldsay_Airport,https://en.wikipedia.org/wiki/North_Ronaldsay_Airport
56760,https://en.wikipedia.org/wiki/Papa_Westray_Airport,https://en.wikipedia.org/wiki/Papa_Westray_Airport
56761,https://en.wikipedia.org/wiki/Sanday_Airport,https://en.wikipedia.org/wiki/Sanday_Airport
56762,https://en.wikipedia.org/wiki/Stronsay_Airport,https://en.wikipedia.org/wiki/Stronsay_Airport
56764,https://en.wikipedia.org/wiki/Westray_Airport,https://en.wikipedia.org/wiki/Westray_Airport
56765,https://en.wikipedia.org/wiki/Fair_Isle_Airport,https://en.wikipedia.org/wiki/Fair_Isle_Airport
56791,https://en.wikipedia.org/wiki/Coll_Airport,https://en.wikipedia.org/wiki/Coll_Airport
56830,https://en.wikipedia.org/wiki/Bordj_Mokhtar_Airport,https://en.wikipedia.org/wiki/Bordj_Badji_Mokhtar_Airport
56832,https://en.wikipedia.org/wiki/In_Salah_Airport,https://en.wikipedia.org/wiki/In_Salah_Airport
56834,https://en.wikipedia.org/wiki/Ain_Beida_Airport,https://en.wikipedia.org/wiki/Ain_Beida_Airport
56835,https://en.wikipedia.org/wiki/Aguenar_-_Hadj_Bey_Akhamok_Airport,https://en.wikipedia.org/wiki/Aguenar_%E2%80%93_Hadj_Bey_Akhamok_Airport
56839,https://en.wikipedia.org/wiki/Touat-Cheikh_Sidi_Mohamed_Belkebir_Airport,https://en.wikipedia.org/wiki/Touat-Cheikh_Sidi_Mohamed_Belkebir_Airport
56845,https://en.wikipedia.org/wiki/Boudghene_Ben_Ali_Lotfi_Airport,https://en.wikipedia.org/wiki/Boudghene_Ben_Ali_Lotfi_Airport
56851,https://en.wikipedia.org/wiki/Bou_Saada_Airport,https://en.wikipedia.org/wiki/Bou_Saada_Airport
56859,https://en.wikipedia.org/wiki/Djanet_Inedbirene_Airport,https://en.wikipedia.org/wiki/Djanet_Inedbirene_Airport
56863,https://en.wikipedia.org/wiki/El_Bayadh_Airport,https://en.wikipedia.org/wiki/El_Bayadh_Airport
56864,https://en.wikipedia.org/wiki/El_Golea_Airport,https://en.wikipedia.org/wiki/El_Golea_Airport
56868,https://en.wikipedia.org/wiki/Noum%C3%A9rat_%E2%80%93_Moufdi_Zakaria_Airport,https://en.wikipedia.org/wiki/Noum%C3%A9rat_%E2%80%93_Moufdi_Zakaria_Airport
56869,https://en.wikipedia.org/wiki/Oued_Irara%E2%80%93Krim_Belkacem_Airport,https://en.wikipedia.org/wiki/Oued_Irara%E2%80%93Krim_Belkacem_Airport
56870,https://en.wikipedia.org/wiki/Takhamalt_Airport,https://en.wikipedia.org/wiki/Takhamalt_Airport
56871,https://en.wikipedia.org/wiki/In_Amenas_Airport,https://en.wikipedia.org/wiki/In_Amenas_Airport
56875,https://en.wikipedia.org/wiki/Jijel_Ferhat_Abbas_Airport,https://en.wikipedia.org/wiki/Jijel_Ferhat_Abbas_Airport
56877,https://en.wikipedia.org/wiki/L%27Mekrareg_Airport,https://en.wikipedia.org/wiki/L%27Mekrareg_Airport
56884,https://en.wikipedia.org/wiki/M%C3%A9cheria_Airport,https://en.wikipedia.org/wiki/Cheikh_Bouamama_Airport
56900,https://en.wikipedia.org/wiki/Aguenar_%E2%80%93_Hadj_Bey_Akhamok_Airport,https://en.wikipedia.org/wiki/Aguenar_%E2%80%93_Hadj_Bey_Akhamok_Airport
56901,https://en.wikipedia.org/wiki/Cheikh_Larbi_T%C3%A9bessa_Airport,https://en.wikipedia.org/wiki/Cheikh_Larbi_T%C3%A9bessa_Airport
56902,https://en.wikipedia.org/wiki/Abdelhafid_Boussouf_Bou_Chekif_Airport,https://en.wikipedia.org/wiki/Abdelhafid_Boussouf_Bou_Chekif_Airport
56903,https://en.wikipedia.org/wiki/Timimoun_Airport,https://en.wikipedia.org/wiki/Timimoun_Airport
56904,https://en.wikipedia.org/wiki/Tindouf_Airport,https://en.wikipedia.org/wiki/Commandant_Ferradj_Airport
56906,https://en.wikipedia.org/wiki/Sidi_Mahdi_Airport,https://en.wikipedia.org/wiki/Sidi_Mahdi_Airport
56919,https://en.wikipedia.org/wiki/Lyon-Saint-Exup%C3%A9ry_Airport,https://en.wikipedia.org/wiki/Lyon%E2%80%93Saint-Exup%C3%A9ry_Airport
56943,https://en.wikipedia.org/wiki/Hassi_R%27Mel_Airport,https://en.wikipedia.org/wiki/Hassi_R%27Mel_Airport
56946,https://en.wikipedia.org/wiki/Ghriss_Airport,https://en.wikipedia.org/wiki/Ghriss_Airport
56980,https://en.wikipedia.org/wiki/Oued_Irara_%E2%80%93_Krim_Belkacem_Airport,https://en.wikipedia.org/wiki/Oued_Irara%E2%80%93Krim_Belkacem_Airport
56987,https://en.wikipedia.org/wiki/Paris_Orly,https://en.wikipedia.org/wiki/Orly_Airport
56998,https://en.wikipedia.org/wiki/Hassi_Messaoud_Airport,https://en.wikipedia.org/wiki/Oued_Irara%E2%80%93Krim_Belkacem_Airport
57006,https://en.wikipedia.org/wiki/Algiers_Airport,https://en.wikipedia.org/wiki/Houari_Boumediene_Airport
57013,https://en.wikipedia.org/wiki/Adrar_Airport,https://en.wikipedia.org/wiki/Touat-Cheikh_Sidi_Mohamed_Belkebir_Airport
57054,https://en.wikipedia.org/wiki/Ouargla_Airport,https://en.wikipedia.org/wiki/Ain_Beida_Airport
57069,https://en.wikipedia.org/wiki/Illizi_Airport,https://en.wikipedia.org/wiki/Takhamalt_Airport
57076,https://en.wikipedia.org/wiki/Es_Senia_Airport,https://en.wikipedia.org/wiki/Ahmed_Ben_Bella_Airport
57079,https://en.wikipedia.org/wiki/Bejaia_Airport,https://en.wikipedia.org/wiki/Abane_Ramdane_Airport
57080,https://en.wikipedia.org/wiki/Constantine_Airport,https://en.wikipedia.org/wiki/Mohamed_Boudiaf_International_Airport
57087,https://en.wikipedia.org/wiki/Noumerate_Airport,https://en.wikipedia.org/wiki/Noum%C3%A9rat_%E2%80%93_Moufdi_Zakaria_Airport
57108,https://en.wikipedia.org/wiki/B%C3%A9char_Ouakda_Airport,https://en.wikipedia.org/wiki/Boudghene_Ben_Ali_Lotfi_Airport
57114,https://en.wikipedia.org/wiki/In_Am%C3%A9nas_Airport,https://en.wikipedia.org/wiki/In_Amenas_Airport
57121,https://en.wikipedia.org/wiki/Ain_el_Beida_Airport,https://en.wikipedia.org/wiki/Ain_Beida_Airport
57158,https://en.wikipedia.org/wiki/Tamanrasset_Airport,https://en.wikipedia.org/wiki/Aguenar_%E2%80%93_Hadj_Bey_Akhamok_Airport
57202,https://en.wikipedia.org/wiki/Misrata_Airport,https://en.wikipedia.org/wiki/Misrata_Airport
57203,https://en.wikipedia.org/wiki/Mitiga_International_Airport,https://en.wikipedia.org/wiki/Mitiga_International_Airport
57226,https://en.wikipedia.org/wiki/Prince_Mohammad_Bin_Abdulaziz_Airport,https://en.wikipedia.org/wiki/Prince_Mohammad_bin_Abdulaziz_International_Airport
57266,https://en.wikipedia.org/wiki/Abu_Simbel_Airport,https://en.wikipedia.org/wiki/Abu_Simbel_Airport
57282,https://en.wikipedia.org/wiki/Al_Jouf_Airport,https://en.wikipedia.org/wiki/Al_Jouf_Airport
57287,https://en.wikipedia.org/wiki/Ha%27il_Regional_Airport,https://en.wikipedia.org/wiki/Ha%27il_Regional_Airport
57297,https://en.wikipedia.org/wiki/Tabuk_Regional_Airport,https://en.wikipedia.org/wiki/Tabuk_Regional_Airport
57298,https://en.wikipedia.org/wiki/Ta%27if_Regional_Airport,https://en.wikipedia.org/wiki/Taif_International_Airport
57300,https://en.wikipedia.org/wiki/Abha_International_Airport,https://en.wikipedia.org/wiki/Abha_International_Airport
57315,https://en.wikipedia.org/wiki/Siwa_Oasis,https://en.wikipedia.org/wiki/Siwa_Oasis
57316,https://en.wikipedia.org/wiki/Sohag_International_Airport,https://en.wikipedia.org/wiki/Sohag_International_Airport
57338,https://en.wikipedia.org/wiki/Abha_Regional_Airport,https://en.wikipedia.org/wiki/Abha_International_Airport
57347,https://en.wikipedia.org/wiki/Asmara_International_Airport,https://en.wikipedia.org/wiki/Asmara_International_Airport
57348,https://en.wikipedia.org/wiki/Assiut_Airport,https://en.wikipedia.org/wiki/Assiut_Airport
57365,https://en.wikipedia.org/wiki/Hazrat_Shahjalal_International_Airport,https://en.wikipedia.org/wiki/Hazrat_Shahjalal_International_Airport
57371,https://en.wikipedia.org/wiki/El_Kharga_Airport,https://en.wikipedia.org/wiki/El_Kharga_Airport
57375,https://en.wikipedia.org/wiki/Prince_Nayef_Bin_Abdulaziz_Regional_Airport,https://en.wikipedia.org/wiki/Prince_Naif_bin_Abdulaziz_International_Airport
57381,https://en.wikipedia.org/wiki/OR_Tambo_International_Airport,https://en.wikipedia.org/wiki/O._R._Tambo_International_Airport
57382,https://en.wikipedia.org/wiki/Juba_International_Airport,https://en.wikipedia.org/wiki/Juba_International_Airport
57383,https://en.wikipedia.org/wiki/Mallam_Aminu_Kano_International_Airport,https://en.wikipedia.org/wiki/Mallam_Aminu_Kano_International_Airport
57388,https://en.wikipedia.org/wiki/Murtala_Mohammed_International_Airport,https://en.wikipedia.org/wiki/Murtala_Muhammed_International_Airport
57394,https://en.wikipedia.org/wiki/Prince_Mohammed_Bin_Abdulaziz_Airport,https://en.wikipedia.org/wiki/Prince_Mohammad_bin_Abdulaziz_International_Airport
57396,https://en.wikipedia.org/wiki/Prince_Said_Ibrahim_International_Airport,https://en.wikipedia.org/wiki/Prince_Said_Ibrahim_International_Airport
57438,https://en.wikipedia.org/wiki/Prince_Mohammad_Bin_Abdulaziz_International_Airport,https://en.wikipedia.org/wiki/Prince_Mohammad_bin_Abdulaziz_International_Airport
57461,https://en.wikipedia.org/wiki/Ta%E2%80%99if_Regional_Airport,https://en.wikipedia.org/wiki/Taif_International_Airport
57462,https://en.wikipedia.org/wiki/Yanbu_Airport,https://en.wikipedia.org/wiki/Yanbu_Airport
57464,https://en.wikipedia.org/wiki/Al_Ain_International_Airport,https://en.wikipedia.org/wiki/Al_Ain_International_Airport
57465,https://en.wikipedia.org/wiki/Al-Jawf_Domestic_Airport,https://en.wikipedia.org/wiki/Al_Jouf_Airport
57470,https://en.wikipedia.org/wiki/Prince_Nayef_bin_Abdulaziz_Regional_Airport,https://en.wikipedia.org/wiki/Prince_Naif_bin_Abdulaziz_International_Airport
57472,https://en.wikipedia.org/wiki/Al-Ahsa_International_Airport,https://en.wikipedia.org/wiki/Al-Ahsa_International_Airport
57476,https://en.wikipedia.org/wiki/Jizan_Regional_Airport,https://en.wikipedia.org/wiki/Jizan_Regional_Airport
57479,https://en.wikipedia.org/wiki/Port_Sudan_New_International_Airport,https://en.wikipedia.org/wiki/Port_Sudan_New_International_Airport
57488,https://en.wikipedia.org/wiki/Abu_Rudeis_Airport,https://en.wikipedia.org/wiki/Abu_Rudeis_Airport
57489,https://en.wikipedia.org/wiki/Borg_El_Arab_International_Airport,https://en.wikipedia.org/wiki/Borg_El_Arab_International_Airport
57512,https://en.wikipedia.org/wiki/Bassel_Al-Assad_International_Airport,https://en.wikipedia.org/wiki/Bassel_Al-Assad_International_Airport
57520,https://en.wikipedia.org/wiki/Aden_International_Airport,https://en.wikipedia.org/wiki/Aden_International_Airport
57521,https://en.wikipedia.org/wiki/Seiyun_Airport,https://en.wikipedia.org/wiki/Seiyun_Airport
57652,https://en.wikipedia.org/wiki/Milan-Malpensa_Airport,https://en.wikipedia.org/wiki/Milan_Malpensa_Airport
57672,https://en.wikipedia.org/wiki/Brno%E2%80%93Turany_Airport,https://en.wikipedia.org/wiki/Brno%E2%80%93Tu%C5%99any_Airport
57767,https://en.wikipedia.org/wiki/Gda%C5%84sk_Lech_Walesa_Airport,https://en.wikipedia.org/wiki/Gda%C5%84sk_Lech_Wa%C5%82%C4%99sa_Airport
57989,https://en.wikipedia.org/wiki/Tunis_Carthage_International_Airport,https://en.wikipedia.org/wiki/Tunis%E2%80%93Carthage_International_Airport
57995,https://en.wikipedia.org/wiki/Kufra_Airport,https://en.wikipedia.org/wiki/Kufra_Airport
57998,https://en.wikipedia.org/wiki/Alzintan_Airport,https://en.wikipedia.org/wiki/Alzintan_Airport
58022,https://en.wikipedia.org/wiki/Sfax_Thyna_International_Airport,https://en.wikipedia.org/wiki/Sfax%E2%80%93Thyna_International_Airport
58033,https://en.wikipedia.org/wiki/Queen_Alia_Airport,https://en.wikipedia.org/wiki/Queen_Alia_International_Airport
58040,https://en.wikipedia.org/wiki/Tunis_Carthage_Airport,https://en.wikipedia.org/wiki/Tunis%E2%80%93Carthage_International_Airport
58047,https://en.wikipedia.org/wiki/Tobruk_Airport,https://en.wikipedia.org/wiki/Tobruk_Airport
58060,https://en.wikipedia.org/wiki/La_Abraq_International_Airport,https://en.wikipedia.org/wiki/Al_Abraq_International_Airport
58063,https://en.wikipedia.org/wiki/Ghat_Airport,https://en.wikipedia.org/wiki/Ghat_Airport
58070,https://en.wikipedia.org/wiki/Ubari_Airport,https://en.wikipedia.org/wiki/Ubari_Airport
58179,https://en.wikipedia.org/wiki/Nouadhibou_Airport,https://en.wikipedia.org/wiki/Nouadhibou_International_Airport
58187,https://en.wikipedia.org/wiki/Bamako-S%C3%A9nou_International_Airport,https://en.wikipedia.org/wiki/Modibo_Keita_International_Airport
58205,https://en.wikipedia.org/wiki/Moulay_Ali_Cherif_Airport,https://en.wikipedia.org/wiki/Moulay_Ali_Cherif_Airport
58257,https://en.wikipedia.org/wiki/Beni_Mellal_Airport,https://en.wikipedia.org/wiki/Beni_Mellal_Airport
58266,https://en.wikipedia.org/wiki/Tan_Tan_Airport,https://en.wikipedia.org/wiki/Tan_Tan_Airport
58269,https://en.wikipedia.org/wiki/Zagora_Airport,https://en.wikipedia.org/wiki/Zagora_Airport
58487,https://en.wikipedia.org/wiki/Mediterran%C3%A9e_Airport,https://en.wikipedia.org/wiki/Montpellier%E2%80%93M%C3%A9diterran%C3%A9e_Airport
58655,https://en.wikipedia.org/wiki/Juba_Airport,https://en.wikipedia.org/wiki/Juba_International_Airport
58658,https://en.wikipedia.org/wiki/Wau_Airport,https://en.wikipedia.org/wiki/Wau_Airport
58660,https://en.wikipedia.org/wiki/Bole_International_Airport,https://en.wikipedia.org/wiki/Addis_Ababa_Bole_International_Airport
58664,https://en.wikipedia.org/wiki/Aweil_Airport,https://en.wikipedia.org/wiki/Aweil_Airport
58667,https://en.wikipedia.org/wiki/Malakal_Airport,https://en.wikipedia.org/wiki/Malakal_Airport
58668,https://en.wikipedia.org/wiki/Paloich_Airport,https://en.wikipedia.org/wiki/Paloich_Airport
58669,https://en.wikipedia.org/wiki/Rumbek_Airport,https://en.wikipedia.org/wiki/Rumbek_Airport
58676,https://en.wikipedia.org/wiki/Gulu_Airport,https://en.wikipedia.org/wiki/Gulu_Airport
58686,https://en.wikipedia.org/wiki/Arua_Airport,https://en.wikipedia.org/wiki/Arua_Airport
58690,https://en.wikipedia.org/wiki/Nyala_Airport,https://en.wikipedia.org/wiki/Nyala_Airport
58706,https://en.wikipedia.org/wiki/Damazin_Airport,https://en.wikipedia.org/wiki/Damazin_Airport
58709,https://en.wikipedia.org/wiki/El_Fasher_Airport,https://en.wikipedia.org/wiki/El_Fasher_Airport
58710,https://en.wikipedia.org/wiki/El_Obeid_Airport,https://en.wikipedia.org/wiki/El_Obeid_Airport
58711,https://en.wikipedia.org/wiki/Geneina_Airport,https://en.wikipedia.org/wiki/Geneina_Airport
58716,https://en.wikipedia.org/wiki/Kassala_Airport,https://en.wikipedia.org/wiki/Kassala_Airport
58744,https://en.wikipedia.org/wiki/Dongola_Airport,https://en.wikipedia.org/wiki/Dongola_Airport
58747,https://en.wikipedia.org/wiki/Merowe_Airport,https://en.wikipedia.org/wiki/Merowe_Airport
58827,https://en.wikipedia.org/wiki/Brno_Turany_Airport,https://en.wikipedia.org/wiki/Brno%E2%80%93Tu%C5%99any_Airport
58859,https://en.wikipedia.org/wiki/Mitiga_Airport,https://en.wikipedia.org/wiki/Mitiga_International_Airport
58901,https://en.wikipedia.org/wiki/Gafsa_%E2%80%93_Ksar_International_Airport,https://en.wikipedia.org/wiki/Gafsa_%E2%80%93_Ksar_International_Airport
58905,https://en.wikipedia.org/wiki/Gab%C3%A8s_%E2%80%93_Matmata_International_Airport,https://en.wikipedia.org/wiki/Gab%C3%A8s_%E2%80%93_Matmata_International_Airport
58972,https://en.wikipedia.org/wiki/Al_Abraq_International_Airport,https://en.wikipedia.org/wiki/Al_Abraq_International_Airport
58992,https://en.wikipedia.org/wiki/Misrata_International_Airport,https://en.wikipedia.org/wiki/Misrata_Airport
59096,https://en.wikipedia.org/wiki/L%C3%A9on-Mba_International_Airport,https://en.wikipedia.org/wiki/L%C3%A9on-Mba_International_Airport
59101,https://en.wikipedia.org/wiki/Parakou_Airport,https://en.wikipedia.org/wiki/Parakou_Airport
59109,https://en.wikipedia.org/wiki/Bata_Airport,https://en.wikipedia.org/wiki/Bata_Airport
59127,https://en.wikipedia.org/wiki/Agostinho-Neto_International_Airport,https://en.wikipedia.org/wiki/Agostinho-Neto_International_Airport
59132,https://en.wikipedia.org/wiki/Port_Bouet_Airport,https://en.wikipedia.org/wiki/F%C3%A9lix-Houphou%C3%ABt-Boigny_International_Airport
59138,https://en.wikipedia.org/wiki/Bobo_Dioulasso_Airport,https://en.wikipedia.org/wiki/Bobo_Dioulasso_Airport
59152,https://en.wikipedia.org/wiki/Ahmed_S%C3%A9kou_Tour%C3%A9_International_Airport,https://en.wikipedia.org/wiki/Ahmed_S%C3%A9kou_Tour%C3%A9_International_Airport
59199,https://en.wikipedia.org/wiki/Tokoin_Airport,https://en.wikipedia.org/wiki/Lom%C3%A9%E2%80%93Tokoin_International_Airport
59204,https://en.wikipedia.org/wiki/Maio_Airport,https://en.wikipedia.org/wiki/Maio_Airport
59206,https://en.wikipedia.org/wiki/S%C3%A3o_Filipe_Airport,https://en.wikipedia.org/wiki/S%C3%A3o_Filipe_Airport
59207,https://en.wikipedia.org/wiki/Pregui%C3%A7a_Airport,https://en.wikipedia.org/wiki/S%C3%A3o_Nicolau_Airport
59208,https://en.wikipedia.org/wiki/S%C3%A3o_Pedro_Airport,https://en.wikipedia.org/wiki/Ces%C3%A1ria_%C3%89vora_Airport
59287,https://en.wikipedia.org/wiki/Bouak%C3%A9_Airport,https://en.wikipedia.org/wiki/Bouak%C3%A9_Airport
59295,https://en.wikipedia.org/wiki/N%27Djili_Airport,https://en.wikipedia.org/wiki/N%27djili_Airport
59296,https://en.wikipedia.org/wiki/Korhogo_Airport,https://en.wikipedia.org/wiki/Korhogo_Airport
59300,https://en.wikipedia.org/wiki/Man_Airport,https://en.wikipedia.org/wiki/Man_Airport
59304,https://en.wikipedia.org/wiki/Odienn%C3%A9_Airport,https://en.wikipedia.org/wiki/Odienn%C3%A9_Airport
59307,https://en.wikipedia.org/wiki/San_P%C3%A9dro_Airport,https://en.wikipedia.org/wiki/San_P%C3%A9dro_Airport
59336,https://en.wikipedia.org/wiki/Cotonou_Airport,https://en.wikipedia.org/wiki/Cadjehoun_Airport
59368,https://en.wikipedia.org/wiki/Kumasi_Airport,https://en.wikipedia.org/wiki/Kumasi_Airport
59370,https://en.wikipedia.org/wiki/Takoradi_Airport,https://en.wikipedia.org/wiki/Takoradi_Airport
59371,https://en.wikipedia.org/wiki/Tamale_Airport,https://en.wikipedia.org/wiki/Tamale_Airport
59375,https://en.wikipedia.org/wiki/Roissy_Charles_de_Gaulle_Airport,https://en.wikipedia.org/wiki/Charles_de_Gaulle_Airport
59376,https://en.wikipedia.org/wiki/Murtala_Muhammad_International_Airport,https://en.wikipedia.org/wiki/Murtala_Muhammed_International_Airport
59390,https://en.wikipedia.org/wiki/Obuasi_Airport,https://en.wikipedia.org/wiki/Obuasi_Airport
59398,https://en.wikipedia.org/wiki/Sunyani_Airport,https://en.wikipedia.org/wiki/Sunyani_Airport
