,QID,itemLabel,icao,iata,max_population,lon,lat,alt_in_m,max_rwy_lenght_m,max_passengers19,maxpax,traffic_source_url,wdpa_link,wpda_iata,wpda_icao,wpda_passengers,wpda_movements,wpda_year_data
0,Q1430826,Aktau Airport,UATE,SCO,183350,51.091944444444,43.86,22,3052,1029685,1068000,https://en.wikipedia.org/wiki/List_of_the_busiest_airports_in_Kazakhstan#Kazakhstan's_busiest_airports_by_passenger_traffic_in_2019,https://en.wikipedia.org/wiki/Aktau_International_Airport,SCO,UATE,"1,023,900",,(2018)
1,Q1430836,Aktobe Airport,UATT,AKX,387807,57.203333,50.245,225,,,411248,https://en.wikipedia.org/wiki/List_of_the_busiest_airports_in_Kazakhstan,https://en.wikipedia.org/wiki/Aktobe_International_Airport,AKX,UATT,,,
2,Q858844,Almaty International Airport,UAAA,ALA,1916822,77.040555555556,43.351944444444,680.9245404,4500,6422721,7230156,https://www.alaport.com/en/news/ALAPORT-RESULTS.-THE-PASSENGER-FLOW-OF-THE-ALMATY-INTERNATIONAL-AIRPORT-IS-GROWING,https://en.wikipedia.org/wiki/Almaty_International_Airport,ALA[1],UAAA[1],"6,422,721",,(2019)
3,Q174233,Nursultan Nazarbayev International Airport,UACC,NQZ,1078362,71.466944444444,51.022222222222,355.092699,3500,5099391,6000000,https://en.wikipedia.org/wiki/List_of_the_busiest_airports_in_the_former_USSR,https://en.wikipedia.org/wiki/Nursultan_Nazarbayev_International_Airport,NQZ,UACC,"5,099,391",,(2019)
4,Q1430894,Atyrau Airport,UATG,GUW,295496,51.829444444444,47.122222222222,-22,,937032,937032,https://en.wikipedia.org/wiki/List_of_the_busiest_airports_in_Kazakhstan#Kazakhstan's_busiest_airports_by_passenger_traffic_in_2019,https://en.wikipedia.org/wiki/Atyrau_Airport,GUW,UATG,,,
5,Q2393266,Balkhash Airport,UAAH,BXH,78002,75.005,46.893333,440,,,,,https://en.wikipedia.org/wiki/Balkhash_Airport,BXH,UAAH,,,
6,Q2393071,Zhezkazgan Airport,UAKD,DZN,86227,67.739166666667,47.708888888889,381,,,33898,https://en.wikipedia.org/wiki/List_of_the_busiest_airports_in_Kazakhstan,https://en.wikipedia.org/wiki/Zhezkazgan_Airport,DZN,UAKD,,,
7,Q117807,Sary-Arka Airport,UAKK,KGF,497777,73.335277777778,49.671666666667,225,3602,,281931,https://en.wikipedia.org/wiki/List_of_the_busiest_airports_in_Kazakhstan,https://en.wikipedia.org/wiki/Sary-Arka_Airport,KGF,UAKK,301,,
8,Q2635747,Kokshetau International Airport,UACK,KOV,139063,69.596666666667,53.33,270,,21683,22031,,https://en.wikipedia.org/wiki/Kokshetau_Airport,KOV,UACK,"11,877",,(2020)
9,Q2393255,Kostanay Airport,UAUU,KSN,217135,63.550277777778,53.206944444444,183,2514,,190855,http://kase.kz/files/emitters/ARAL/aralp_2016_rus.pdf,https://en.wikipedia.org/wiki/Kostanay_Airport,KSN,UAUU,,,
10,Q2636259,Kyzylorda Airport,UAOO,KZO,242462,65.5925,44.706944444444,131,2700,,226962,https://en.wikipedia.org/wiki/List_of_the_busiest_airports_in_Kazakhstan,https://en.wikipedia.org/wiki/Kyzylorda_Airport,KZO,UAOO,,,
11,Q27268,Oral Ak Zhol Airport,UARR,URA,235764,51.543055555556,51.150833333333,38,2799,,273095,https://en.wikipedia.org/wiki/List_of_the_busiest_airports_in_Kazakhstan,https://en.wikipedia.org/wiki/Oral_Ak_Zhol_Airport,URA,UARR,,,
12,Q1433309,Oskemen Airport,UASK,UKK,333113,82.494166666667,50.036111111111,286,,,393034,https://en.wikipedia.org/wiki/List_of_the_busiest_airports_in_Kazakhstan,https://en.wikipedia.org/wiki/Oskemen_Airport,UKK,UASK,,,
13,Q1432328,Pavlodar Airport,UASP,PWQ,360502,77.073888888889,52.195,125,2500,,188169,https://en.wikipedia.org/wiki/List_of_the_busiest_airports_in_Kazakhstan,https://en.wikipedia.org/wiki/Pavlodar_Airport,PWQ,UASP,,,
14,Q108919459,Petropavlovsk Airport,UACP,PPK,,69.185,54.774444444444,,,,,,https://en.wikipedia.org/wiki/Petropavl_Airport_(Kazakhstan),PPK,UACP,"18,500",,
15,Q432481,Semey Airport,UASS,PLX,350201,80.234444444444,50.351388888889,232,3096,,66235,https://en.wikipedia.org/wiki/List_of_the_busiest_airports_in_Kazakhstan,https://en.wikipedia.org/wiki/Semey_Airport,PLX,UASS,"49,900",,
16,Q27315,Shymkent International Airport,UAII,CIT,1028673,69.476111111111,42.365,422.148831,2800,955412,955412,https://en.wikipedia.org/wiki/List_of_the_busiest_airports_in_Kazakhstan#Kazakhstan's_busiest_airports_by_passenger_traffic_in_2019,https://en.wikipedia.org/wiki/Shymkent_International_Airport,CIT,UAII,,,
17,Q1433007,Taraz Airport,UADD,DMB,357795,71.303611111111,42.853611111111,666,,,63261,https://en.wikipedia.org/wiki/List_of_the_busiest_airports_in_Kazakhstan,https://en.wikipedia.org/wiki/Taraz_Airport,DMB,UADD,"43,700",,
18,Q4869310,Batken Airport,UAFB,,27730,70.83805556,40.0425,1072,,,,,https://en.wikipedia.org/wiki/Batken_Airport,none (БАТ),UAFB,,,
19,Q32997,Manas International Airport,UCFM,FRU,1074075,74.477508333333,43.061272222222,637,4204,3683347,3683347,https://en.wikipedia.org/wiki/List_of_the_busiest_airports_in_the_former_USSR,https://en.wikipedia.org/wiki/Manas_International_Airport,FRU,UCFM,"3,586,337",,(2017)
20,Q5104393,Cholpon-Ata Airport,UAFG,,11520,77.05666667,42.65361111,1652,,,,,https://en.wikipedia.org/wiki/Cholpon-Ata_Airport,none (ЧЛА),UAFG,,,
21,Q6079811,Isfana Airport,UAFI,,18244,69.56861111,39.82472222,1380,,,,,https://en.wikipedia.org/wiki/Isfana_Airport,none (ИФА),UAFI,,,
22,Q6125855,Jalal-Abad Airport,UAFJ,,89004,72.97777778,40.94416667,790,,,,,https://en.wikipedia.org/wiki/Jalal-Abad_Airport,JBD (ДЖБ),UAFJ,,,
23,Q6368126,Karakol International Airport,UAFP,,85588,78.40777778,42.50805556,1704,,,,,https://en.wikipedia.org/wiki/Karakol_International_Airport,none (КПЖ),UCFP,,,
24,Q6380919,Kazarman Airport,UAFZ,,,74.04416667,41.41027778,1310,,,,,https://en.wikipedia.org/wiki/Kazarman_Airport,none (КЗМ),UAFZ,,,
25,Q6393700,Kerben Airport,UAFE,,14141,71.73361111,41.48444444,1288,,,,,https://en.wikipedia.org/wiki/Kerben_Airport,none (КРФ),UAFE,,,
26,Q6452913,Kyzyl-Kiya Airport,UAFS,,51300,72.04694444,40.27166667,892,,,,,https://en.wikipedia.org/wiki/Kyzyl-Kiya_Airport,none (КЫК),UAFS,,,
27,Q6966527,Naryn Airport,UAFN,,34822,76.13055556,41.44138889,2133,,,,,https://en.wikipedia.org/wiki/Naryn_Airport,none (НЫН),UCFN,,,
28,Q2448327,Osh Airport,UAFO,OSS,333629,72.793055555556,40.608888888889,892,,1499561,1499561,https://en.wikipedia.org/wiki/List_of_the_busiest_airports_in_the_former_USSR,https://en.wikipedia.org/wiki/Osh_Airport,OSS,UCFO,"1,210,576",,(2016)
29,Q7678919,Talas Airport,UAFT,,32886,72.26305556,42.50583333,1266,,,,,https://en.wikipedia.org/wiki/Talas_Airport,none (ТЛС),UAFT,,,
30,Q3495879,Tamchy Airport,UAFL,IKU,,76.713333333333,42.588333333333,1653,,,,,https://en.wikipedia.org/wiki/Issyk-Kul_International_Airport,IKU (ИКУ),UCFL,,,
31,Q532778,Dushanbe International Airport,UTDD,DYU,863400,68.821666666667,38.543611111111,784.861545,3100,1422204,1422204,https://en.wikipedia.org/wiki/List_of_the_busiest_airports_in_the_former_USSR,https://en.wikipedia.org/wiki/Dushanbe_International_Airport,DYU,UTDD,"1,305,000",,(2017)
32,Q6402378,Khorog Airport,UTOD,,30300,71.51333333,37.50222222,2042,,,,,https://en.wikipedia.org/wiki/Khorog_Airport,,UTOD,,,
33,Q2631952,Khujand Airport,UTDL,LBD,181600,69.694722222222,40.215277777778,442,,,,,https://en.wikipedia.org/wiki/Khujand_Airport,LBD,UTDL,,,
34,Q2231909,Kulob Airport,UTDK,TJU,105500,69.805,37.988333333333,699,,,,,https://en.wikipedia.org/wiki/Kulob_Airport,TJU,UTDK,,,
35,Q1319974,Qurghonteppa International Airport,UTDT,KQT,126700,68.862777777778,37.862222222222,1.8,,,,,https://en.wikipedia.org/wiki/Bokhtar_International_Airport,KQT,UTDT,,,
36,Q1148527,Ashgabat International Airport,UTAA,ASB,828100,58.360833333333,37.986944444444,210.9220152,3800,,2450000,https://ru.wikipedia.org/wiki/%D0%A1%D0%BF%D0%B8%D1%81%D0%BE%D0%BA_%D0%BD%D0%B0%D0%B8%D0%B1%D0%BE%D0%BB%D0%B5%D0%B5_%D0%B7%D0%B0%D0%B3%D1%80%D1%83%D0%B6%D0%B5%D0%BD%D0%BD%D1%8B%D1%85_%D0%BF%D0%B0%D1%81%D1%81%D0%B0%D0%B6%D0%B8%D1%80%D1%81%D0%BA%D0%B8%D1%85_%D0%B0%D1%8D%D1%80%D0%BE%D0%BF%D0%BE%D1%80%D1%82%D0%BE%D0%B2_%D0%BF%D0%BE%D1%81%D1%82%D1%81%D0%BE%D0%B2%D0%B5%D1%82%D1%81%D0%BA%D0%BE%D0%B3%D0%BE_%D0%BF%D1%80%D0%BE%D1%81%D1%82%D1%80%D0%B0%D0%BD%D1%81%D1%82%D0%B2%D0%B0,https://en.wikipedia.org/wiki/Ashgabat_International_Airport,ASB,UTAA,"1,300,000",,(2016)
37,Q4076660,Balkanabat Airport,UT1H,BKN,89785,54.36277778,39.48138889,235,2500,,,,https://en.wikipedia.org/wiki/Balkanabat_Airport,BKN,,,,
38,Q1708745,Daşoguz Airport,UTAT,TAZ,227184,59.833055555556,41.764722222222,85,3750,,,,https://en.wikipedia.org/wiki/Da%C5%9Foguz_Airport,TAZ,UTAT,,,
39,Q651297,Mary Airport,UTAM,MYP,126141,61.901388888889,37.606666666667,220,3800,,,,https://en.wikipedia.org/wiki/Mary_International_Airport,MYP,UTAM,,,
40,Q967711,Turkmenabat Airport,UTAV,CRZ,408906,63.613333333333,39.083333333333,195,2750,,,,https://en.wikipedia.org/wiki/Turkmenabat_International_Airport,CRZ,UTAV,,,
41,Q856152,Turkmenbashi Airport,UTAK,KRW,70962,53.007222,40.063333,86,3500,,,,https://en.wikipedia.org/wiki/Turkmenbashi_International_Airport,KRW,UTAK,,,
42,Q978217,Andizhan Airport,UTFA,AZN,441700,72.293888888889,40.727777777778,474,,4,4,https://www.lhconsulting.com/nocache/insights/downloads/file/?tx_lhc_download%5Buid%5D=3039&tx_lhc_download%5Bfuid%5D=37&tx_lhc_download%5Bmodel%5D=tx_lhc_domain_model_download&tx_lhc_download%5Bfield%5D=file&tx_lhc_download%5Baction%5D=download&tx_lhc_download%5Bcontroller%5D=Download&cHash=04da45b3b184473aa40de6fdc4bffc1b,https://en.wikipedia.org/wiki/Andizhan_Airport,AZN,UTFA,,,
43,Q978200,Bukhara International Airport,UTSB,BHK,280187,64.483333333333,39.775,225,,290000,290000,https://www.lhconsulting.com/nocache/insights/downloads/file/?tx_lhc_download%5Buid%5D=3039&tx_lhc_download%5Bfuid%5D=37&tx_lhc_download%5Bmodel%5D=tx_lhc_domain_model_download&tx_lhc_download%5Bfield%5D=file&tx_lhc_download%5Baction%5D=download&tx_lhc_download%5Bcontroller%5D=Download&cHash=04da45b3b184473aa40de6fdc4bffc1b,https://en.wikipedia.org/wiki/Bukhara_International_Airport,BHK,UTSB,,,
44,Q547124,Fergana International Airport,UTFF,FEG,288850,71.745,40.358888888889,604,2862,240000,240000,https://www.lhconsulting.com/nocache/insights/downloads/file/?tx_lhc_download%5Buid%5D=3039&tx_lhc_download%5Bfuid%5D=37&tx_lhc_download%5Bmodel%5D=tx_lhc_domain_model_download&tx_lhc_download%5Bfield%5D=file&tx_lhc_download%5Baction%5D=download&tx_lhc_download%5Bcontroller%5D=Download&cHash=04da45b3b184473aa40de6fdc4bffc1b,https://en.wikipedia.org/wiki/Fergana_International_Airport,FEG,UTFF,,,
45,Q978313,Namangan Airport,UTFN,NMA,,71.556666666667,40.984444444444,497,,240000,240000,https://www.lhconsulting.com/nocache/insights/downloads/file/?tx_lhc_download%5Buid%5D=3039&tx_lhc_download%5Bfuid%5D=37&tx_lhc_download%5Bmodel%5D=tx_lhc_domain_model_download&tx_lhc_download%5Bfield%5D=file&tx_lhc_download%5Baction%5D=download&tx_lhc_download%5Bcontroller%5D=Download&cHash=04da45b3b184473aa40de6fdc4bffc1b,https://en.wikipedia.org/wiki/Namangan_Airport,NMA,UTFN,,,
46,Q1432150,Navoi International Airport,UTSA,NVI,134100,65.175,40.117777777778,347,,65000,65000,https://www.lhconsulting.com/nocache/insights/downloads/file/?tx_lhc_download%5Buid%5D=3039&tx_lhc_download%5Bfuid%5D=37&tx_lhc_download%5Bmodel%5D=tx_lhc_domain_model_download&tx_lhc_download%5Bfield%5D=file&tx_lhc_download%5Baction%5D=download&tx_lhc_download%5Bcontroller%5D=Download&cHash=04da45b3b184473aa40de6fdc4bffc1b,https://en.wikipedia.org/wiki/Navoi_International_Airport,NVI,UTSA,,,
47,Q976276,Nukus Airport,UTNN,NCU,319583,59.623333333333,42.488333333333,77,,170000,170000,https://www.lhconsulting.com/nocache/insights/downloads/file/?tx_lhc_download%5Buid%5D=3039&tx_lhc_download%5Bfuid%5D=37&tx_lhc_download%5Bmodel%5D=tx_lhc_domain_model_download&tx_lhc_download%5Bfield%5D=file&tx_lhc_download%5Baction%5D=download&tx_lhc_download%5Bcontroller%5D=Download&cHash=04da45b3b184473aa40de6fdc4bffc1b,https://en.wikipedia.org/wiki/Nukus_Airport,NCU,UTNN,,,
48,Q14878327,Karshi Airport,UTSK,KSQ,274891,65.77316,38.80231,374.904738,,72000,72000,https://www.lhconsulting.com/nocache/insights/downloads/file/?tx_lhc_download%5Buid%5D=3039&tx_lhc_download%5Bfuid%5D=37&tx_lhc_download%5Bmodel%5D=tx_lhc_domain_model_download&tx_lhc_download%5Bfield%5D=file&tx_lhc_download%5Baction%5D=download&tx_lhc_download%5Bcontroller%5D=Download&cHash=04da45b3b184473aa40de6fdc4bffc1b,https://en.wikipedia.org/wiki/Karshi_Airport,KSQ,UTSK,,,
49,Q976746,Samarkand International Airport,UTSS,SKD,546303,66.983888888889,39.700555555556,677,,500000,500000,https://www.lhconsulting.com/nocache/insights/downloads/file/?tx_lhc_download%5Buid%5D=3039&tx_lhc_download%5Bfuid%5D=37&tx_lhc_download%5Bmodel%5D=tx_lhc_domain_model_download&tx_lhc_download%5Bfield%5D=file&tx_lhc_download%5Baction%5D=download&tx_lhc_download%5Bcontroller%5D=Download&cHash=04da45b3b184473aa40de6fdc4bffc1b,https://en.wikipedia.org/wiki/Samarkand_International_Airport,SKD,UTSS,,,
50,Q860952,Tashkent International Airport,UTTT,TAS,2571668,69.281186111111,41.257861111111,431.9024502,4000,4430000,4430000,https://www.lhconsulting.com/nocache/insights/downloads/file/?tx_lhc_download%5Buid%5D=3039&tx_lhc_download%5Bfuid%5D=37&tx_lhc_download%5Bmodel%5D=tx_lhc_domain_model_download&tx_lhc_download%5Bfield%5D=file&tx_lhc_download%5Baction%5D=download&tx_lhc_download%5Bcontroller%5D=Download&cHash=04da45b3b184473aa40de6fdc4bffc1b,https://en.wikipedia.org/wiki/Islam_Karimov_Tashkent_International_Airport,TAS,UTTT,"3,000,000",,(2017)
51,Q978073,Termez Airport,UTST,TMJ,136200,67.31,37.286666666667,313,,130000,130000,https://www.lhconsulting.com/nocache/insights/downloads/file/?tx_lhc_download%5Buid%5D=3039&tx_lhc_download%5Bfuid%5D=37&tx_lhc_download%5Bmodel%5D=tx_lhc_domain_model_download&tx_lhc_download%5Bfield%5D=file&tx_lhc_download%5Baction%5D=download&tx_lhc_download%5Bcontroller%5D=Download&cHash=04da45b3b184473aa40de6fdc4bffc1b,https://en.wikipedia.org/wiki/Termez_Airport,TMJ,UTST,,,
52,Q975965,Urgench International Airport,UTNU,UGC,150000,60.641666666667,41.584166666667,97,,360000,360000,https://www.lhconsulting.com/nocache/insights/downloads/file/?tx_lhc_download%5Buid%5D=3039&tx_lhc_download%5Bfuid%5D=37&tx_lhc_download%5Bmodel%5D=tx_lhc_domain_model_download&tx_lhc_download%5Bfield%5D=file&tx_lhc_download%5Baction%5D=download&tx_lhc_download%5Bcontroller%5D=Download&cHash=04da45b3b184473aa40de6fdc4bffc1b,https://en.wikipedia.org/wiki/Urgench_International_Airport,UGC,UTNU,,,
53,Q978048,Zarafshan Airport,UTSN,AFS,54300,64.232777777778,41.613611111111,417,,,,,https://en.wikipedia.org/wiki/Zarafshan_Airport,AFS,UTSN,,,
54,Q2637229,Anqing Tianzhushan Airport,ZSAQ,AQG,4165284,117.05027778,30.58222222,1012,,592913,596482,https://zh.wikipedia.org/wiki/%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E6%9C%BA%E5%9C%BA%E8%BF%90%E8%90%A5%E7%BB%9F%E8%AE%A1%E5%88%97%E8%A1%A8#2019%E5%B9%B4,https://en.wikipedia.org/wiki/Anqing_Tianzhushan_Airport,AQG,ZSAQ,"596,482","7,226",(2021)
55,Q3274565,Chizhou Jiuhuashan Airport,ZSJH,JUH,1342764,117.68666667,30.74027778,,,524471,524471,http://www.caac.gov.cn/XXGK/XXGK/TJSJ/202104/P020210409601938094774.xls,https://en.wikipedia.org/wiki/Chizhou_Jiuhuashan_Airport,JUH,ZSJH,"156,720","2,460",(2021)
56,Q3267356,Fuyang Xiguan Airport,ZSFY,FUG,8200264,115.73444444,32.88194444,,,922159,922159,https://zh.wikipedia.org/wiki/%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E6%9C%BA%E5%9C%BA%E8%BF%90%E8%90%A5%E7%BB%9F%E8%AE%A1%E5%88%97%E8%A1%A8#2019%E5%B9%B4,https://en.wikipedia.org/wiki/Fuyang_Xiguan_Airport,FUG,ZSFY,"853,063","16,596",(2021)
57,Q1431445,Hefei Xinqiao International Airport,ZSOF,HFE,9369881,116.9641,31.9894,,,12282384,12282384,https://zh.wikipedia.org/wiki/%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E6%9C%BA%E5%9C%BA%E8%BF%90%E8%90%A5%E7%BB%9F%E8%AE%A1%E5%88%97%E8%A1%A8#2019%E5%B9%B4,https://en.wikipedia.org/wiki/Hefei_Xinqiao_International_Airport,HFE,ZSOF,"8,795,391","77,547",(2021)
58,Q1139165,Huangshan Tunxi International Airport,ZSTX,TXN,1330565,118.25277777778,29.73,262,,869681,869681,https://zh.wikipedia.org/wiki/%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E6%9C%BA%E5%9C%BA%E8%BF%90%E8%90%A5%E7%BB%9F%E8%AE%A1%E5%88%97%E8%A1%A8#2019%E5%B9%B4,https://en.wikipedia.org/wiki/Huangshan_Tunxi_International_Airport,TXN,ZSTX,"435,005","5,595",(2021)
59,Q32190,Beijing Capital International Airport,ZBAA,PEK,21893095,116.58444444444,40.08,35.3568696,3800,100013642,100983290,https://zh.wikipedia.org/wiki/%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E6%9C%BA%E5%9C%BA%E8%BF%90%E8%90%A5%E7%BB%9F%E8%AE%A1%E5%88%97%E8%A1%A8#2019%E5%B9%B4,https://en.wikipedia.org/wiki/Beijing_Capital_International_Airport,PEK,ZBAA,"32,639,013","298,176",(2021)
60,Q1139574,Beijing Daxing International Airport,ZBAD,PKX,21893095,116.410556,39.511944,29.8704588,3800,3135074,25051012,http://www.caac.gov.cn/XXGK/XXGK/TJSJ/202104/P020210409601938094774.xls,https://en.wikipedia.org/wiki/Beijing_Daxing_International_Airport,PKX,ZBAD,"52,000,000","211,238",(2022)
61,Q788417,Chongqing Jiangbei International Airport,ZUCK,CKG,7739000,106.64166666667,29.719166666667,416.052819,3800,44786722,44786722,https://zh.wikipedia.org/wiki/%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E6%9C%BA%E5%9C%BA%E8%BF%90%E8%90%A5%E7%BB%9F%E8%AE%A1%E5%88%97%E8%A1%A8#2019%E5%B9%B4,https://en.wikipedia.org/wiki/Chongqing_Jiangbei_International_Airport,CKG,ZUCK,"35,766,284","280,577",(2021)
62,Q576468,Qianjiang Wulingshan Airport,ZUQJ,JIQ,966100,108.82916666667,29.5175,,,498128,498128,http://www.caac.gov.cn/XXGK/XXGK/TJSJ/202104/P020210409601938094774.xls,https://en.wikipedia.org/wiki/Qianjiang_Wulingshan_Airport,JIQ,ZUQJ,"364,059","4,344",(2021)
63,Q3267349,Wanzhou Wuqiao Airport,ZUWX,WXN,1760500,108.43138888889,30.797777777778,567,,1151410,8050007,https://zh.wikipedia.org/wiki/%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E6%9C%BA%E5%9C%BA%E8%BF%90%E8%90%A5%E7%BB%9F%E8%AE%A1%E5%88%97%E8%A1%A8#2019%E5%B9%B4,https://en.wikipedia.org/wiki/Wanzhou_Wuqiao_Airport,WXN,ZUWX,"1,149,138","13,754",(2021)
64,Q1350630,Fuzhou Changle International Airport,ZSFZ,FOC,8291268,119.66333333333,25.935,14,,14760226,14760226,https://zh.wikipedia.org/wiki/%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E6%9C%BA%E5%9C%BA%E8%BF%90%E8%90%A5%E7%BB%9F%E8%AE%A1%E5%88%97%E8%A1%A8#2019%E5%B9%B4,https://en.wikipedia.org/wiki/Fuzhou_Changle_International_Airport,FOC,ZSFZ,"9,037,195","80,592",(2021)
65,Q1930801,Longyan Guanzhishan Airport,ZSLD,LCX,2723637,116.74638888889,25.674166666667,,,229087,229087,http://www.caac.gov.cn/XXGK/XXGK/TJSJ/202104/P020210409601938094774.xls,https://en.wikipedia.org/wiki/Longyan_Guanzhaishan_Airport,LCX,ZSLD,"141,785","1,908",(2021)
66,Q2232118,Quanzhou Jinjiang Airport,ZSQZ,JJN,8782285,118.58944444444,24.798888888889,,,8435805,8435805,https://zh.wikipedia.org/wiki/%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E6%9C%BA%E5%9C%BA%E8%BF%90%E8%90%A5%E7%BB%9F%E8%AE%A1%E5%88%97%E8%A1%A8#2019%E5%B9%B4,https://en.wikipedia.org/wiki/Quanzhou_Jinjiang_International_Airport,JJN,ZSQZ,"5,984,109","52,347",(2021)
67,Q8215087,Sanming Shaxian Airport,ZSSM,SQJ,2580000,117.845,26.428055555556,,,255569,273777,http://www.caac.gov.cn/XXGK/XXGK/TJSJ/202104/P020210409601938094774.xls,https://en.wikipedia.org/wiki/Sanming_Shaxian_Airport,SQJ,ZSSM,"273,777","4,396",(2021)
68,Q177216,Xiamen Gaoqi International Airport,ZSAM,XMN,5163970,118.12777777778,24.544166666667,17.9832354,,27413363,27413363,http://www.caac.gov.cn/XXGK/XXGK/TJSJ/202104/P020210409601938094774.xls,https://en.wikipedia.org/wiki/Xiamen_Gaoqi_International_Airport,XMN,ZSAM,"14,952,064","128,057",(2021)
69,Q2668990,Wuyishan Airport,ZSWY,WUS,238000,118.00027777778,27.700833333333,196,,641118,787455,https://zh.wikipedia.org/wiki/%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E6%9C%BA%E5%9C%BA%E8%BF%90%E8%90%A5%E7%BB%9F%E8%AE%A1%E5%88%97%E8%A1%A8#2019%E5%B9%B4,https://en.wikipedia.org/wiki/Wuyishan_Airport,WUS,ZSWY,"262,920","3,328",(2021)
70,Q1154516,Dunhuang Airport,ZLDH,DNH,185231,94.800277777778,40.163611111111,,,901960,901960,http://www.caac.gov.cn/XXGK/XXGK/TJSJ/202104/P020210409601938094774.xls,https://en.wikipedia.org/wiki/Dunhuang_Mogao_International_Airport,DNH,ZLDH,"823,491","12,027",(2021)
71,Q1937403,Jiayuguan Airport,ZLJQ,JGN,231853,98.3446,39.89324,1558,,580971,622194,https://zh.wikipedia.org/wiki/%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E6%9C%BA%E5%9C%BA%E8%BF%90%E8%90%A5%E7%BB%9F%E8%AE%A1%E5%88%97%E8%A1%A8#2019%E5%B9%B4,https://en.wikipedia.org/wiki/Jiayuguan_Airport,JGN,ZLJQ,"622,194","6,206",(2021)
72,Q81319,Jinchang Jinchuan Airport,ZLJC,JIC,438026,102.348,38.5419,,,193976,193976,http://www.caac.gov.cn/XXGK/XXGK/TJSJ/202104/P020210409601938094774.xls,https://en.wikipedia.org/wiki/Jinchang_Jinchuan_Airport,JIC,ZLJC,"180,280","2,395",(2021)
73,Q3234734,Lanzhou Zhongchuan International Airport,ZLLL,LHW,4359446,103.61944444444,36.5075,1947,,15302975,15302975,http://www.caac.gov.cn/XXGK/XXGK/TJSJ/202104/P020210409601938094774.xls,https://en.wikipedia.org/wiki/Lanzhou_Zhongchuan_International_Airport,LHW,ZLLL,"12,171,160","102,288",(2021)
74,Q1930812,Qingyang Airport,ZLQY,IQN,2179716,107.60277777778,35.799722222222,,,488805,488805,http://www.caac.gov.cn/XXGK/XXGK/TJSJ/202104/P020210409601938094774.xls,https://en.wikipedia.org/wiki/Qingyang_Xifeng_Airport,IQN,ZLQY,"400,364","21,849",(2021)
75,Q3281145,Tianshui Maijishan Airport,ZLTS,THQ,2984659,105.86111111111,34.558333333333,,,201567,201567,https://zh.wikipedia.org/wiki/%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E6%9C%BA%E5%9C%BA%E8%BF%90%E8%90%A5%E7%BB%9F%E8%AE%A1%E5%88%97%E8%A1%A8#2019%E5%B9%B4,https://en.wikipedia.org/wiki/Tianshui_Maijishan_Airport,THQ,ZLTS,"170,351","3,102",(2021)
76,Q3274816,Gannan Xiahe Airport,ZLXH,GXH,112173,102.64472222,34.81055556,3203,,86091,122024,http://www.caac.gov.cn/XXGK/XXGK/TJSJ/202104/P020210409601938094774.xls,https://en.wikipedia.org/wiki/Gannan_Xiahe_Airport,GXH,ZLXH,"88,502","1,552",(2021)
77,Q81362,Zhangye Ganzhou Airport,ZLZY,YZY,1199515,100.675,38.801944444444,,,213714,235274,http://www.caac.gov.cn/XXGK/XXGK/TJSJ/202104/P020210409601938094774.xls,https://en.wikipedia.org/wiki/Zhangye_Ganzhou_Airport,YZY,ZLZY,"235,274","2,282",(2021)
78,Q5473352,Foshan Shadi Airport,ZGFS,FUO,9498863,113.07083333333,23.0825,,,877725,877725,http://www.caac.gov.cn/XXGK/XXGK/TJSJ/202104/P020210409601938094774.xls,https://en.wikipedia.org/wiki/Foshan_Shadi_Airport,FUO,ZGFS,"604,645","6,154",(2021)
79,Q44868,Guangzhou Baiyun International Airport,ZGGG,CAN,18676605,113.29878611111,23.392436111111,15.24003,3800,73378475,73378475,http://www.caac.gov.cn/XXGK/XXGK/TJSJ/202104/P020210409601938094774.xls,https://en.wikipedia.org/wiki/Guangzhou_Baiyun_International_Airport,CAN,ZGGG,"40,249,679","362,470",(2021)
